price_date,sentiment_score,ret_cs_std,ret_cs_mad,ret_mean,n_tickers_returns,coverage_ratio,roll_corr_sent_std_5d,roll_corr_sent_std_10d,roll_corr_sent_std_30d,roll_corr_sent_mad_5d,roll_corr_sent_mad_10d,roll_corr_sent_mad_30d,roll_corr_sent_mean_5d,roll_corr_sent_mean_10d,roll_corr_sent_mean_30d
2024-12-26 00:00:00+00:00,-0.06078178381001705,0.00931985822784678,0.006251828128564385,-0.004088294735780422,7,1.0,0.11338388238070034,0.05444283846857212,0.20641660984945556,0.09648839258223106,0.05890734382367105,0.11991695341130794,-0.4863480429794916,-0.2652035151544939,-0.08528170910097196
2025-01-08 00:00:00+00:00,-0.019224662567818802,0.00842458175649215,0.00652755920286533,-0.0011985474560702529,7,1.0,-0.006329879621752309,0.029187759086606452,0.1829909715819112,-0.018762004574809255,0.007172320456150287,0.09994730033894221,-0.5221191867129061,-0.31445658376146335,-0.09684206137924482
2025-01-17 00:00:00+00:00,-0.010098036461669926,0.010669793881369023,0.008449682756218884,-0.0031258216048232826,7,1.0,-0.3605266712493599,0.01986000290113313,0.1272704536932283,-0.41304246982004184,0.009003417414487453,0.07129319367774775,-0.6119943598519454,-0.4051756596508991,-0.14395722854932486
2025-01-22 00:00:00+00:00,-0.04278885754828269,0.010631069135339906,0.009466007197266464,0.008635662468092725,7,1.0,-0.3382222659868598,0.052606350266510976,0.0934887907184156,-0.2721091535006838,0.052069052757505285,0.03577958446175947,-0.5439022578279299,-0.4296693708505303,-0.12294988885576552
2025-02-03 00:00:00+00:00,-0.08054635707022886,0.014837299647102113,0.012143652085149325,0.006793480854898123,7,1.0,-0.6514106117348946,-0.06248415498751404,-0.014320513110400945,-0.5200708440685309,-0.0750075199417956,-0.06823850251125557,-0.4590061463914073,-0.5021461264906762,-0.20590864012958007
2025-02-05 00:00:00+00:00,-0.0549941470121423,0.015697988136685968,0.010474095673453207,0.002897416327609697,7,1.0,-0.8036126477212618,-0.061217716112534626,-0.027786168465195098,-0.9034223560455945,-0.07066995934513345,-0.06012901886749833,-0.7745024811086063,-0.5403302358286929,-0.18479712604999443
2025-02-13 00:00:00+00:00,-0.061382745774045,0.010231640526103432,0.00870776822522795,0.01636202313756767,7,1.0,-0.5387332900183832,-0.08460142006139576,-0.036566094304457106,-0.7551474252617907,-0.10542508746047738,-0.06565115336144532,-0.6269675046438636,-0.5075841647985463,-0.1755043582253459
2025-02-19 00:00:00+00:00,-0.08346799039987451,0.008246062525477266,0.006443106223303719,0.006463873667083647,7,1.0,0.11601717669698426,-0.2603113523277175,-0.09970395343629522,0.14794422597813564,-0.30434083379035376,-0.10317131509697026,0.11612143637155165,-0.4800670208293509,-0.19320921908868477
2025-02-28 00:00:00+00:00,-0.08285880855164003,0.019403716863881648,0.0157344323899538,0.025811593930888367,7,1.0,-0.050093752120559075,-0.18685634342000818,-0.07578378586422925,-0.22819847128895607,-0.2344535401794661,-0.07839844799754705,-0.3015125529844396,-0.39901613432277205,-0.1989006570725582
2025-03-10 00:00:00+00:00,-0.057654053170947336,0.039556509634989544,0.02521634702537043,-0.03314969499726723,7,1.0,0.38930321871869444,-0.19155580064995717,-0.0007643263826929527,0.3015237152028685,-0.2423248278843825,-0.02652243148441678,-0.5417166251083066,-0.32186246457269113,-0.2594198543810312
2025-03-12 00:00:00+00:00,-0.23838553062824197,0.011077530956920639,0.009173215549011505,-0.0025935990582523,7,1.0,0.3643852386526424,0.04748743336516944,0.09205550462221804,0.35564969776219546,0.009264234029054843,0.057699823263609895,0.028854721450900577,-0.02354636834729514,-0.07743068138590056
2025-03-17 00:00:00+00:00,-0.06488280281908598,0.013600760548832896,0.011419810437914134,-0.010065240021814938,7,1.0,0.4218092456754819,0.12381854735629935,0.03200908507881436,0.4291996655361095,0.10499945512295379,-0.01237626812729315,-0.1416405447919353,-0.016504700516444686,-0.0895097672742869
2025-03-18 00:00:00+00:00,-0.03375421924231288,0.008496590376800861,0.005908660316332118,-0.009749634206011212,5,0.7142857142857143,0.26964039164898584,0.12940839436628312,0.003579995702987688,0.2282439467406469,0.09133542258197883,-0.03611066047243161,-0.21205171537961226,-0.039163197416911155,-0.08119590700596024
2025-03-26 00:00:00+00:00,-0.11023919430238148,0.011985324953498149,0.008845164632445288,-0.024201260038470788,7,1.0,0.2739767153015096,0.19058294935556144,-0.0014866809756167254,0.22604864297269348,0.14404913251363108,-0.04278149262747556,-0.4628131096104856,-0.007631614060404844,-0.030070511827344458
2025-04-01 00:00:00+00:00,-0.18344781181435166,0.004268775632777718,0.003428642945462138,0.02002080656360741,7,1.0,0.261052261868542,0.32542882290607633,0.09096214433857404,0.15244281748664992,0.305592403774621,0.06261045163205065,-0.5053451005536974,-0.19228545630359908,-0.11839571901358818
2025-04-09 00:00:00+00:00,-0.12982691654347275,0.03991409428853342,0.031337658367440326,0.14113854517800858,7,1.0,-0.08664381938439336,0.15642398213880845,-0.04212155856650416,-0.09640714596389373,0.11092030333533325,-0.0818007055237239,-0.3885654864869231,-0.210974294086317,-0.21938550106481614
2025-04-21 00:00:00+00:00,-0.12702661313116548,0.005665632788625732,0.0039972365653988436,-0.01096160217181882,7,1.0,-0.023243090373184044,0.22416490397908448,-0.023498475494860834,-0.049659424489235486,0.1731901577550555,-0.05632012244297481,-0.27452522708027816,-0.2062274656217822,-0.2017256307492027
2025-04-23 00:00:00+00:00,-0.16027951546013353,0.006535425164882545,0.005808559577321211,-0.011079196392107468,7,1.0,0.3800672630567075,0.30995187809238967,0.023655440097025505,0.35096036683781034,0.2571603986115689,-0.011000728728783524,0.02218718402659277,-0.16518328567065943,-0.16724649059572202
2025-04-30 00:00:00+00:00,-0.07656035361697479,0.012403560439724414,0.008334393756148273,0.01655673540361378,7,1.0,0.263215540140873,0.2722409775986858,0.0232206821764575,0.20621626762348794,0.20275120313639772,-0.008899253305665808,0.0968855387127062,-0.1747342193056101,-0.17036567058632482
